reading_id,timestamp,transformer_id,lt_section,voltage_v,current_a,power_kw,power_factor,frequency_hz,phase_imbalance_pct,status
4666,2026-08-01 01:17:45,TR-104,LT-002,229.37,6.729,1.507,0.976,49.911,2.28,NORMAL
5661,2026-08-01 01:34:20,TR-102,LT-004,229.78,10.89,2.29,0.915,49.979,2.31,NORMAL
6461,2026-08-01 01:47:40,TR-104,LT-001,228.48,5.73,1.278,0.976,50.196,4.04,NORMAL
1877,2026-08-01 00:31:16,TR-102,LT-004,227.75,11.792,2.504,0.932,50.088,2.18,NORMAL
2489,2026-08-01 00:41:28,TR-103,LT-003,230.1,6.029,1.3,0.937,50.076,0.83,NORMAL
5328,2026-08-01 01:28:47,TR-101,LT-004,230.87,10.558,2.214,0.908,49.995,3.12,NORMAL
9362,2026-08-01 00:02:41,TR-103,LT-005,68.5,0.278,0.014,0.733,49.987,30.87,POSSIBLE_BROKEN_LT
1183,2026-08-01 00:19:42,TR-103,LT-005,233.67,7.568,1.685,0.953,49.933,1.07,NORMAL
6136,2026-08-01 01:42:15,TR-103,LT-003,225.41,9.128,1.901,0.924,49.938,2.78,NORMAL
6378,2026-08-01 01:46:17,TR-104,LT-002,230.26,11.895,2.527,0.923,49.976,2.12,NORMAL
1171,2026-08-01 00:19:30,TR-102,LT-003,233.04,5.803,1.243,0.919,50.091,2.29,NORMAL
2183,2026-08-01 00:36:22,TR-101,LT-005,229.28,9.474,2.014,0.927,50.116,2.5,NORMAL
3372,2026-08-01 00:56:11,TR-104,LT-006,225.22,4.408,0.938,0.944,49.953,2.85,NORMAL
8041,2026-08-01 00:00:40,TR-103,LT-002,184.22,7.521,1.07,0.772,50.106,16.26,WARNING
1860,2026-08-01 00:30:59,TR-102,LT-006,231.04,12.108,2.668,0.954,50.111,0.99,NORMAL
4861,2026-08-01 01:21:00,TR-102,LT-002,228.1,11.28,2.417,0.939,50.057,2.43,NORMAL
9256,2026-08-01 00:00:55,TR-103,LT-004,65.07,0.823,0.019,0.357,50.078,56.69,POSSIBLE_BROKEN_LT
8346,2026-08-01 00:05:45,TR-101,LT-001,197.15,12.442,2.093,0.853,50.103,23.47,WARNING
7348,2026-08-01 02:02:27,TR-104,LT-004,224.85,9.848,2.045,0.924,49.984,1.93,NORMAL
4865,2026-08-01 01:21:04,TR-103,LT-005,229.7,7.619,1.612,0.921,50.08,1.19,NORMAL
9887,2026-08-01 00:11:26,TR-104,LT-006,72.17,0.295,0.013,0.619,49.978,30.23,POSSIBLE_BROKEN_LT
6389,2026-08-01 01:46:28,TR-103,LT-003,233.37,8.206,1.833,0.957,49.873,1.1,NORMAL
3122,2026-08-01 00:52:01,TR-102,LT-005,227.55,8.109,1.715,0.93,49.949,2.52,NORMAL
388,2026-08-01 00:06:27,TR-104,LT-004,237.5,8.741,1.959,0.944,49.972,3.12,NORMAL
7786,2026-08-01 02:09:45,TR-103,LT-003,230.24,7.427,1.532,0.896,49.849,0.93,NORMAL
1033,2026-08-01 00:17:12,TR-104,LT-002,231.6,8.978,1.954,0.94,50.114,2.72,NORMAL
7853,2026-08-01 02:10:52,TR-104,LT-004,231.44,5.78,1.273,0.952,50.051,0.49,NORMAL
5419,2026-08-01 01:30:18,TR-102,LT-003,227.72,8.328,1.858,0.98,49.915,2.32,NORMAL
932,2026-08-01 00:15:31,TR-101,LT-002,237.52,8.354,1.9,0.957,49.985,2.61,NORMAL
4020,2026-08-01 01:06:59,TR-101,LT-004,229.65,8.425,1.907,0.986,50.044,3.64,NORMAL
692,2026-08-01 00:11:31,TR-103,LT-004,234.64,8.403,1.865,0.946,50.028,1.75,NORMAL
5299,2026-08-01 01:28:18,TR-103,LT-001,232.79,5.837,1.359,1.0,49.948,2.47,NORMAL
6659,2026-08-01 01:50:58,TR-102,LT-006,229.55,8.905,1.936,0.947,50.047,3.97,NORMAL
830,2026-08-01 00:13:49,TR-101,LT-004,228.87,5.51,1.189,0.943,50.014,2.0,NORMAL
3499,2026-08-01 00:58:18,TR-101,LT-001,229.27,7.518,1.659,0.963,50.104,0.15,NORMAL
2082,2026-08-01 00:34:41,TR-101,LT-001,232.4,5.385,1.12,0.895,50.027,0.07,NORMAL
9441,2026-08-01 00:04:00,TR-101,LT-006,107.31,0.295,0.021,0.653,50.01,21.93,POSSIBLE_BROKEN_LT
45,2026-08-01 00:00:44,TR-104,LT-005,224.09,9.906,2.089,0.941,50.099,2.73,NORMAL
3940,2026-08-01 01:05:39,TR-103,LT-003,226.91,11.318,2.43,0.946,50.007,1.78,NORMAL
5258,2026-08-01 01:27:37,TR-102,LT-001,227.05,8.756,1.891,0.951,49.894,2.58,NORMAL
8438,2026-08-01 00:07:17,TR-103,LT-002,211.36,5.413,1.0,0.874,50.0,11.8,WARNING
4320,2026-08-01 01:11:59,TR-101,LT-001,228.65,7.509,1.677,0.977,50.161,3.55,NORMAL
2966,2026-08-01 00:49:25,TR-102,LT-001,228.96,7.66,1.682,0.959,49.956,1.52,NORMAL
3970,2026-08-01 01:06:09,TR-102,LT-002,235.16,2.585,0.566,0.932,50.028,1.98,NORMAL
1188,2026-08-01 00:19:47,TR-104,LT-005,229.1,8.783,1.856,0.923,50.079,2.6,NORMAL
285,2026-08-01 00:04:44,TR-101,LT-001,238.53,5.992,1.342,0.939,50.069,0.55,NORMAL
8874,2026-08-01 00:14:33,TR-101,LT-004,171.01,13.337,1.598,0.701,50.043,6.44,WARNING
4160,2026-08-01 01:09:19,TR-101,LT-001,230.34,8.341,1.801,0.937,49.921,3.49,NORMAL
3093,2026-08-01 00:51:32,TR-104,LT-003,229.62,7.876,1.726,0.954,50.067,2.62,NORMAL
4557,2026-08-01 01:15:56,TR-104,LT-001,225.98,8.016,1.678,0.926,49.928,0.54,NORMAL
4585,2026-08-01 01:16:24,TR-104,LT-003,229.25,6.602,1.373,0.907,49.874,2.32,NORMAL
4324,2026-08-01 01:12:03,TR-102,LT-005,225.69,7.173,1.475,0.911,49.981,2.08,NORMAL
5505,2026-08-01 01:31:44,TR-104,LT-005,228.07,9.436,2.02,0.939,49.866,3.6,NORMAL
7075,2026-08-01 01:57:54,TR-104,LT-001,232.93,8.61,1.762,0.879,50.094,0.47,NORMAL
3365,2026-08-01 00:56:04,TR-101,LT-006,227.16,7.547,1.605,0.936,49.86,2.7,NORMAL
8026,2026-08-01 00:00:25,TR-103,LT-001,203.51,7.236,1.201,0.816,49.977,13.03,WARNING
3196,2026-08-01 00:53:15,TR-102,LT-001,222.48,9.699,2.074,0.961,50.069,1.2,NORMAL
8811,2026-08-01 00:13:30,TR-101,LT-005,193.49,12.113,2.02,0.862,50.065,8.0,WARNING
970,2026-08-01 00:16:09,TR-103,LT-003,224.28,10.986,2.35,0.954,50.012,2.7,NORMAL
3735,2026-08-01 01:02:14,TR-102,LT-004,233.17,6.454,1.459,0.97,49.985,1.41,NORMAL
926,2026-08-01 00:15:25,TR-103,LT-001,223.91,9.286,1.946,0.936,50.011,2.15,NORMAL
9497,2026-08-01 00:04:56,TR-104,LT-005,48.98,0.499,0.018,0.73,50.086,22.87,POSSIBLE_BROKEN_LT
6452,2026-08-01 01:47:31,TR-104,LT-003,233.88,8.3,1.894,0.976,49.874,3.33,NORMAL
8798,2026-08-01 00:13:17,TR-102,LT-001,188.27,14.286,2.016,0.749,49.983,14.93,WARNING
2852,2026-08-01 00:47:31,TR-103,LT-001,233.33,9.386,2.19,1.0,49.989,2.69,NORMAL
5181,2026-08-01 01:26:20,TR-102,LT-003,230.87,8.491,1.902,0.97,49.965,2.51,NORMAL
6724,2026-08-01 01:52:03,TR-102,LT-002,220.03,4.398,0.877,0.906,49.99,2.51,NORMAL
9323,2026-08-01 00:02:02,TR-103,LT-004,91.29,0.401,0.018,0.489,50.064,41.58,POSSIBLE_BROKEN_LT
7811,2026-08-01 02:10:10,TR-101,LT-006,232.31,4.406,0.917,0.896,50.037,1.33,NORMAL
4472,2026-08-01 01:14:31,TR-103,LT-004,235.14,5.907,1.294,0.932,49.999,3.38,NORMAL
5169,2026-08-01 01:26:08,TR-102,LT-002,226.94,6.832,1.503,0.97,50.0,2.1,NORMAL
4349,2026-08-01 01:12:28,TR-103,LT-004,226.24,6.687,1.41,0.932,50.064,3.65,NORMAL
7904,2026-08-01 02:11:43,TR-102,LT-002,225.3,9.343,1.954,0.928,50.04,2.75,NORMAL
3627,2026-08-01 01:00:26,TR-104,LT-005,226.66,6.523,1.331,0.9,49.996,1.86,NORMAL
1790,2026-08-01 00:29:49,TR-103,LT-002,235.36,6.798,1.437,0.898,49.939,2.37,NORMAL
8294,2026-08-01 00:04:53,TR-104,LT-006,215.92,8.949,1.46,0.756,49.926,14.64,WARNING
2060,2026-08-01 00:34:19,TR-103,LT-001,230.77,5.121,1.115,0.943,49.968,1.35,NORMAL
4014,2026-08-01 01:06:53,TR-103,LT-005,230.79,9.694,2.044,0.914,49.856,0.17,NORMAL
1903,2026-08-01 00:31:42,TR-101,LT-002,234.69,5.765,1.237,0.914,50.001,1.35,NORMAL
5574,2026-08-01 01:32:53,TR-101,LT-005,228.5,6.098,1.319,0.946,50.131,3.26,NORMAL
6926,2026-08-01 01:55:25,TR-104,LT-001,224.71,7.432,1.534,0.918,50.138,3.22,NORMAL
76,2026-08-01 00:01:15,TR-102,LT-003,233.29,8.308,1.86,0.96,49.885,2.42,NORMAL
2346,2026-08-01 00:39:05,TR-101,LT-002,234.39,6.653,1.484,0.952,49.915,1.36,NORMAL
5485,2026-08-01 01:31:24,TR-101,LT-005,220.46,6.678,1.409,0.957,49.836,1.93,NORMAL
431,2026-08-01 00:07:10,TR-104,LT-005,225.27,6.467,1.387,0.952,49.906,2.55,NORMAL
4587,2026-08-01 01:16:26,TR-104,LT-006,234.09,10.84,2.252,0.888,50.029,3.26,NORMAL
8100,2026-08-01 00:01:39,TR-104,LT-003,175.62,10.619,1.627,0.872,49.949,14.31,WARNING
8458,2026-08-01 00:07:37,TR-103,LT-003,212.99,9.881,1.723,0.819,49.965,12.23,WARNING
8157,2026-08-01 00:02:36,TR-102,LT-005,178.68,15.392,2.334,0.849,49.914,11.88,WARNING
7894,2026-08-01 02:11:33,TR-101,LT-003,225.95,5.425,1.138,0.929,50.021,2.2,NORMAL
1554,2026-08-01 00:25:53,TR-104,LT-002,226.69,7.547,1.68,0.982,50.044,2.45,NORMAL
241,2026-08-01 00:04:00,TR-103,LT-005,226.83,8.426,1.893,0.99,49.981,0.78,NORMAL
784,2026-08-01 00:13:03,TR-101,LT-001,232.44,5.671,1.259,0.956,50.115,2.06,NORMAL
3067,2026-08-01 00:51:06,TR-101,LT-004,237.02,7.404,1.609,0.917,50.072,3.63,NORMAL
978,2026-08-01 00:16:17,TR-101,LT-001,220.3,7.898,1.632,0.938,49.925,2.65,NORMAL
2942,2026-08-01 00:49:01,TR-102,LT-004,228.13,5.904,1.252,0.929,50.104,1.53,NORMAL
5378,2026-08-01 01:29:37,TR-102,LT-004,221.0,7.027,1.448,0.932,49.904,1.65,NORMAL
4731,2026-08-01 01:18:50,TR-101,LT-002,225.24,4.484,0.929,0.92,49.968,1.65,NORMAL
1621,2026-08-01 00:27:00,TR-104,LT-001,230.45,8.725,1.854,0.922,50.016,3.12,NORMAL
2147,2026-08-01 00:35:46,TR-103,LT-001,223.6,5.661,1.208,0.954,50.089,2.49,NORMAL
1802,2026-08-01 00:30:01,TR-101,LT-001,229.76,9.006,1.948,0.941,49.928,2.76,NORMAL
2096,2026-08-01 00:34:55,TR-104,LT-006,229.7,11.198,2.51,0.976,49.886,3.11,NORMAL
6075,2026-08-01 01:41:14,TR-104,LT-001,236.83,12.525,2.823,0.952,50.12,2.69,NORMAL
5246,2026-08-01 01:27:25,TR-103,LT-005,229.95,6.404,1.368,0.929,50.106,1.67,NORMAL
1358,2026-08-01 00:22:37,TR-102,LT-001,231.57,9.495,2.027,0.922,50.11,1.43,NORMAL
8064,2026-08-01 00:01:03,TR-104,LT-005,173.85,4.854,0.736,0.872,49.95,4.94,WARNING
6051,2026-08-01 01:40:50,TR-104,LT-002,235.51,8.573,1.961,0.971,50.178,1.23,NORMAL
8369,2026-08-01 00:06:08,TR-103,LT-005,223.22,14.678,3.207,0.979,50.026,13.93,WARNING
6018,2026-08-01 01:40:17,TR-102,LT-003,230.78,8.902,1.823,0.887,49.92,2.69,NORMAL
9932,2026-08-01 00:12:11,TR-102,LT-002,84.92,0.189,0.007,0.434,49.998,45.2,POSSIBLE_BROKEN_LT
8770,2026-08-01 00:12:49,TR-101,LT-003,144.62,17.09,1.785,0.722,50.083,9.27,WARNING
7504,2026-08-01 02:05:03,TR-103,LT-006,230.4,10.602,2.275,0.931,50.075,1.51,NORMAL
1610,2026-08-01 00:26:49,TR-101,LT-001,228.99,8.998,1.948,0.946,49.823,2.41,NORMAL
3097,2026-08-01 00:51:36,TR-103,LT-006,234.17,5.386,1.228,0.974,50.121,4.2,NORMAL
9772,2026-08-01 00:09:31,TR-102,LT-006,77.74,0.221,0.007,0.407,49.996,24.14,POSSIBLE_BROKEN_LT
2416,2026-08-01 00:40:15,TR-103,LT-003,231.09,7.611,1.613,0.917,50.088,2.3,NORMAL
2018,2026-08-01 00:33:37,TR-101,LT-002,221.98,8.917,1.769,0.894,50.072,3.51,NORMAL
6019,2026-08-01 01:40:18,TR-101,LT-001,229.41,7.167,1.485,0.903,50.068,2.6,NORMAL
4126,2026-08-01 01:08:45,TR-104,LT-006,225.62,6.784,1.493,0.975,49.955,1.41,NORMAL
9803,2026-08-01 00:10:02,TR-103,LT-005,98.96,0.409,0.014,0.354,50.065,36.15,POSSIBLE_BROKEN_LT
3247,2026-08-01 00:54:06,TR-102,LT-004,231.77,8.429,1.793,0.918,50.06,1.59,NORMAL
125,2026-08-01 00:02:04,TR-101,LT-004,232.35,7.333,1.637,0.961,49.957,3.35,NORMAL
6426,2026-08-01 01:47:05,TR-102,LT-001,232.04,12.006,2.592,0.93,50.009,0.75,NORMAL
5309,2026-08-01 01:28:28,TR-103,LT-004,226.96,10.989,2.343,0.939,50.054,2.33,NORMAL
7464,2026-08-01 02:04:23,TR-104,LT-006,225.39,9.17,2.013,0.974,49.998,4.06,NORMAL
9158,2026-08-01 00:19:17,TR-103,LT-004,189.8,8.282,1.355,0.862,50.115,14.45,WARNING
3342,2026-08-01 00:55:41,TR-101,LT-004,229.03,6.969,1.448,0.907,50.035,2.72,NORMAL
599,2026-08-01 00:09:58,TR-101,LT-006,228.22,5.863,1.254,0.938,50.098,2.68,NORMAL
2124,2026-08-01 00:35:23,TR-101,LT-006,228.95,4.785,1.052,0.96,50.026,3.57,NORMAL
9499,2026-08-01 00:04:58,TR-102,LT-006,67.62,0.121,0.001,0.142,50.137,35.9,POSSIBLE_BROKEN_LT
7686,2026-08-01 02:08:05,TR-101,LT-006,233.61,8.486,1.97,0.994,49.975,2.23,NORMAL
7050,2026-08-01 01:57:29,TR-102,LT-005,225.39,8.788,1.809,0.914,49.974,2.58,NORMAL
9662,2026-08-01 00:07:41,TR-104,LT-002,86.72,0.299,0.014,0.528,50.043,39.63,POSSIBLE_BROKEN_LT
2198,2026-08-01 00:36:37,TR-102,LT-001,230.08,10.061,2.163,0.934,49.883,1.75,NORMAL
4052,2026-08-01 01:07:31,TR-103,LT-002,230.73,10.221,2.195,0.931,49.978,2.95,NORMAL
6055,2026-08-01 01:40:54,TR-103,LT-004,231.36,7.844,1.738,0.958,50.158,2.69,NORMAL
3363,2026-08-01 00:56:02,TR-101,LT-006,222.82,6.277,1.343,0.96,50.121,2.89,NORMAL
6852,2026-08-01 01:54:11,TR-101,LT-005,226.98,4.6,1.009,0.966,50.127,2.08,NORMAL
726,2026-08-01 00:12:05,TR-103,LT-005,229.26,7.245,1.561,0.94,50.128,1.85,NORMAL
4935,2026-08-01 01:22:14,TR-102,LT-006,228.16,10.267,2.193,0.936,50.048,2.39,NORMAL
979,2026-08-01 00:16:18,TR-101,LT-002,223.66,9.251,1.921,0.929,49.958,1.69,NORMAL
809,2026-08-01 00:13:28,TR-102,LT-006,235.02,8.974,2.035,0.965,49.959,3.31,NORMAL
9604,2026-08-01 00:06:43,TR-104,LT-002,72.36,0.552,0.011,0.287,49.923,8.92,POSSIBLE_BROKEN_LT
1476,2026-08-01 00:24:35,TR-103,LT-001,232.59,8.063,1.875,1.0,49.945,2.43,NORMAL
5936,2026-08-01 01:38:55,TR-101,LT-001,231.77,7.203,1.61,0.965,50.104,2.36,NORMAL
9037,2026-08-01 00:17:16,TR-104,LT-006,203.63,17.589,3.163,0.883,50.087,9.72,WARNING
7336,2026-08-01 02:02:15,TR-104,LT-006,231.21,5.694,1.213,0.921,50.024,1.14,NORMAL
3963,2026-08-01 01:06:02,TR-103,LT-002,230.2,5.595,1.118,0.868,49.989,2.79,NORMAL
6423,2026-08-01 01:47:02,TR-102,LT-001,235.21,7.477,1.731,0.984,50.029,3.45,NORMAL
4906,2026-08-01 01:21:45,TR-103,LT-002,233.71,4.461,0.963,0.924,50.104,0.9,NORMAL
1236,2026-08-01 00:20:35,TR-103,LT-005,236.56,5.375,1.176,0.925,50.073,2.17,NORMAL
1226,2026-08-01 00:20:25,TR-104,LT-006,229.48,8.362,1.844,0.961,49.945,2.12,NORMAL
8050,2026-08-01 00:00:49,TR-102,LT-002,158.54,10.623,1.624,0.964,50.113,13.37,WARNING
9279,2026-08-01 00:01:18,TR-103,LT-003,54.54,0.646,0.01,0.297,50.022,35.07,POSSIBLE_BROKEN_LT
8672,2026-08-01 00:11:11,TR-101,LT-005,191.09,9.411,1.677,0.932,50.014,9.8,WARNING
5230,2026-08-01 01:27:09,TR-104,LT-006,233.83,9.251,2.01,0.929,50.154,2.82,NORMAL
6951,2026-08-01 01:55:50,TR-104,LT-003,224.67,11.736,2.469,0.936,50.195,1.09,NORMAL
3218,2026-08-01 00:53:37,TR-103,LT-003,227.9,7.746,1.558,0.883,50.052,2.2,NORMAL
288,2026-08-01 00:04:47,TR-104,LT-006,232.35,5.952,1.282,0.927,50.02,0.02,NORMAL
5024,2026-08-01 01:23:43,TR-101,LT-006,223.6,12.688,2.724,0.96,49.999,0.8,NORMAL
2967,2026-08-01 00:49:26,TR-102,LT-006,231.41,9.27,2.059,0.96,50.015,3.86,NORMAL
3165,2026-08-01 00:52:44,TR-101,LT-006,225.38,12.538,2.499,0.884,50.078,1.66,NORMAL
6004,2026-08-01 01:40:03,TR-104,LT-002,227.81,9.619,2.063,0.942,50.097,2.15,NORMAL
8888,2026-08-01 00:14:47,TR-103,LT-001,175.98,12.261,2.116,0.981,50.003,22.44,WARNING
1658,2026-08-01 00:27:37,TR-102,LT-002,235.27,4.316,0.98,0.965,49.973,4.09,NORMAL
1976,2026-08-01 00:32:55,TR-102,LT-003,228.45,6.916,1.49,0.943,49.996,0.89,NORMAL
2398,2026-08-01 00:39:57,TR-103,LT-002,225.98,10.997,2.368,0.953,50.005,2.75,NORMAL
453,2026-08-01 00:07:32,TR-101,LT-004,226.06,6.229,1.329,0.944,49.877,2.78,NORMAL
8031,2026-08-01 00:00:30,TR-104,LT-001,159.09,10.897,1.339,0.773,50.057,14.07,WARNING
4697,2026-08-01 01:18:16,TR-102,LT-004,232.04,10.847,2.237,0.889,49.993,2.06,NORMAL
3682,2026-08-01 01:01:21,TR-102,LT-004,228.43,7.427,1.573,0.927,49.997,0.98,NORMAL
423,2026-08-01 00:07:02,TR-101,LT-005,229.0,6.803,1.406,0.902,49.961,2.63,NORMAL
9726,2026-08-01 00:08:45,TR-104,LT-003,47.98,0.491,0.009,0.362,49.972,32.74,POSSIBLE_BROKEN_LT
658,2026-08-01 00:10:57,TR-104,LT-003,229.9,11.296,2.468,0.95,49.966,2.69,NORMAL
3302,2026-08-01 00:55:01,TR-101,LT-002,226.25,8.071,1.762,0.965,50.156,3.28,NORMAL
6395,2026-08-01 01:46:34,TR-103,LT-001,226.39,8.592,1.86,0.956,49.96,2.24,NORMAL
2846,2026-08-01 00:47:25,TR-104,LT-003,225.61,7.586,1.62,0.947,50.101,2.19,NORMAL
8292,2026-08-01 00:04:51,TR-104,LT-006,201.21,8.33,1.373,0.819,49.904,10.6,WARNING
7498,2026-08-01 02:04:57,TR-102,LT-004,238.5,8.734,1.967,0.944,49.906,2.95,NORMAL
1002,2026-08-01 00:16:41,TR-103,LT-006,233.7,10.147,2.24,0.945,49.946,2.01,NORMAL
4199,2026-08-01 01:09:58,TR-103,LT-002,217.97,6.303,1.211,0.881,49.997,1.27,NORMAL
2419,2026-08-01 00:40:18,TR-103,LT-005,231.56,9.71,2.248,1.0,49.873,2.66,NORMAL
7483,2026-08-01 02:04:42,TR-102,LT-004,227.76,5.199,1.148,0.97,50.079,3.42,NORMAL
5707,2026-08-01 01:35:06,TR-101,LT-003,233.89,5.054,1.142,0.966,49.976,2.81,NORMAL
3848,2026-08-01 01:04:07,TR-101,LT-003,228.15,5.38,1.207,0.984,49.978,2.64,NORMAL
962,2026-08-01 00:16:01,TR-103,LT-001,235.32,7.721,1.728,0.951,49.764,1.64,NORMAL
1581,2026-08-01 00:26:20,TR-102,LT-005,230.8,10.933,2.46,0.975,49.979,1.49,NORMAL
5008,2026-08-01 01:23:27,TR-101,LT-001,231.95,7.3,1.553,0.917,50.024,1.54,NORMAL
2207,2026-08-01 00:36:46,TR-104,LT-004,235.94,11.032,2.451,0.942,49.957,1.69,NORMAL
6313,2026-08-01 01:45:12,TR-103,LT-003,225.04,7.259,1.488,0.911,50.067,1.48,NORMAL
9563,2026-08-01 00:06:02,TR-104,LT-001,81.19,0.058,0.003,0.537,49.892,37.16,POSSIBLE_BROKEN_LT
4232,2026-08-01 01:10:31,TR-102,LT-002,235.42,9.087,1.941,0.908,50.091,1.27,NORMAL
758,2026-08-01 00:12:37,TR-102,LT-005,230.74,8.588,1.879,0.948,50.044,2.35,NORMAL
2285,2026-08-01 00:38:04,TR-103,LT-005,228.14,8.243,1.85,0.984,50.041,2.18,NORMAL
6664,2026-08-01 01:51:03,TR-101,LT-004,219.17,6.24,1.294,0.946,49.97,2.54,NORMAL
4756,2026-08-01 01:19:15,TR-102,LT-003,231.18,7.202,1.589,0.954,50.002,2.58,NORMAL
8212,2026-08-01 00:03:31,TR-103,LT-002,200.07,12.21,2.098,0.859,49.956,7.92,WARNING
808,2026-08-01 00:13:27,TR-101,LT-002,228.09,7.941,1.762,0.973,50.064,2.95,NORMAL
6576,2026-08-01 01:49:35,TR-103,LT-004,234.62,8.365,1.943,0.99,49.967,2.03,NORMAL
7720,2026-08-01 02:08:39,TR-101,LT-002,225.06,9.517,1.981,0.925,49.902,1.89,NORMAL
1957,2026-08-01 00:32:36,TR-102,LT-002,221.46,8.784,1.896,0.975,49.932,3.82,NORMAL
2446,2026-08-01 00:40:45,TR-103,LT-001,231.05,8.395,1.881,0.97,49.905,0.91,NORMAL
5876,2026-08-01 01:37:55,TR-101,LT-001,226.08,7.515,1.677,0.987,50.026,2.37,NORMAL
8164,2026-08-01 00:02:43,TR-103,LT-003,206.43,9.91,1.978,0.967,49.948,15.39,WARNING
6139,2026-08-01 01:42:18,TR-104,LT-005,230.18,3.216,0.699,0.944,49.991,0.44,NORMAL
2403,2026-08-01 00:40:02,TR-102,LT-006,227.81,10.397,2.151,0.908,50.003,3.53,NORMAL
1074,2026-08-01 00:17:53,TR-101,LT-005,224.87,10.98,2.297,0.93,49.893,1.76,NORMAL
6558,2026-08-01 01:49:17,TR-102,LT-002,234.45,10.632,2.355,0.945,50.011,2.35,NORMAL
4241,2026-08-01 01:10:40,TR-102,LT-006,222.63,5.827,1.166,0.899,50.102,1.85,NORMAL
8510,2026-08-01 00:08:29,TR-104,LT-006,189.99,8.035,1.16,0.76,50.015,10.89,WARNING
2092,2026-08-01 00:34:51,TR-104,LT-001,231.2,5.722,1.221,0.923,49.966,1.74,NORMAL
4528,2026-08-01 01:15:27,TR-104,LT-001,233.06,10.666,2.444,0.983,49.914,3.4,NORMAL
7203,2026-08-01 02:00:02,TR-102,LT-006,233.25,5.42,1.201,0.95,50.038,2.14,NORMAL
6796,2026-08-01 01:53:15,TR-101,LT-001,235.6,8.362,1.947,0.988,49.981,1.78,NORMAL
7238,2026-08-01 02:00:37,TR-104,LT-005,231.11,8.321,1.765,0.918,49.936,2.35,NORMAL
7423,2026-08-01 02:03:42,TR-102,LT-003,225.46,10.788,2.24,0.921,50.086,1.42,NORMAL
6850,2026-08-01 01:54:09,TR-101,LT-004,226.03,8.094,1.75,0.957,50.041,1.7,NORMAL
6837,2026-08-01 01:53:56,TR-103,LT-005,233.71,8.531,1.908,0.957,50.111,1.64,NORMAL
1004,2026-08-01 00:16:43,TR-104,LT-003,227.41,4.115,0.879,0.939,50.07,2.0,NORMAL
9100,2026-08-01 00:18:19,TR-101,LT-002,162.32,10.408,1.594,0.944,49.963,17.03,WARNING
6563,2026-08-01 01:49:22,TR-103,LT-003,229.23,10.985,2.385,0.947,50.024,2.07,NORMAL
5615,2026-08-01 01:33:34,TR-103,LT-001,227.96,12.971,2.755,0.932,49.999,2.93,NORMAL
4652,2026-08-01 01:17:31,TR-102,LT-004,232.51,5.268,1.199,0.979,49.979,1.69,NORMAL
5314,2026-08-01 01:28:33,TR-101,LT-002,230.75,5.784,1.231,0.923,50.074,2.03,NORMAL
1486,2026-08-01 00:24:45,TR-102,LT-003,233.73,10.59,2.285,0.923,49.908,3.13,NORMAL
7608,2026-08-01 02:06:47,TR-103,LT-005,227.45,9.727,2.126,0.961,49.949,3.1,NORMAL
1412,2026-08-01 00:23:31,TR-101,LT-002,232.22,6.185,1.306,0.909,50.16,2.5,NORMAL
9304,2026-08-01 00:01:43,TR-102,LT-005,69.54,0.073,0.001,0.288,50.064,28.36,POSSIBLE_BROKEN_LT
710,2026-08-01 00:11:49,TR-102,LT-006,236.79,6.252,1.424,0.962,50.137,2.13,NORMAL
9807,2026-08-01 00:10:06,TR-103,LT-001,58.85,0.576,0.016,0.465,49.991,41.6,POSSIBLE_BROKEN_LT
8043,2026-08-01 00:00:42,TR-102,LT-005,178.47,12.875,1.898,0.826,49.895,12.81,WARNING
7212,2026-08-01 02:00:11,TR-102,LT-004,228.49,7.058,1.508,0.935,50.072,2.83,NORMAL
3077,2026-08-01 00:51:16,TR-101,LT-005,233.1,6.894,1.56,0.971,49.916,0.54,NORMAL
8315,2026-08-01 00:05:14,TR-103,LT-006,164.66,9.554,1.36,0.864,49.956,17.38,WARNING
4102,2026-08-01 01:08:21,TR-104,LT-006,226.88,6.163,1.287,0.92,50.124,2.09,NORMAL
5115,2026-08-01 01:25:14,TR-101,LT-006,229.46,13.359,2.808,0.916,50.025,1.16,NORMAL
2723,2026-08-01 00:45:22,TR-103,LT-003,225.76,8.052,1.681,0.925,49.958,1.55,NORMAL
9360,2026-08-01 00:02:39,TR-101,LT-002,64.3,0.355,0.009,0.407,50.05,40.29,POSSIBLE_BROKEN_LT
1269,2026-08-01 00:21:08,TR-103,LT-004,227.06,11.574,2.523,0.96,49.995,2.67,NORMAL
2463,2026-08-01 00:41:02,TR-104,LT-006,231.93,6.627,1.425,0.927,50.098,1.39,NORMAL
5465,2026-08-01 01:31:04,TR-103,LT-002,222.13,8.521,1.772,0.936,49.895,1.74,NORMAL
269,2026-08-01 00:04:28,TR-102,LT-006,228.24,6.499,1.383,0.933,49.926,2.54,NORMAL
3581,2026-08-01 00:59:40,TR-102,LT-005,238.5,7.739,1.692,0.917,50.071,3.47,NORMAL
5350,2026-08-01 01:29:09,TR-101,LT-006,230.14,6.849,1.431,0.908,50.099,0.89,NORMAL
7291,2026-08-01 02:01:30,TR-101,LT-002,218.18,6.54,1.406,0.985,50.133,1.56,NORMAL
5158,2026-08-01 01:25:57,TR-104,LT-004,241.67,11.772,2.637,0.927,50.095,3.01,NORMAL
